created_utc,2019-ncov,2019ncov,corona,coronavirus,covid,covid-19,covid19,mers,outbreak,pandemic,rona,sars,sars-cov-2,sars2,sarscov19,virus,wuflu,wuhan
2020-03-22,0.0,0.0,0.0002451394229112181,0.0007881555856338707,1.725327812284334e-05,0.0,2.9436872626652148e-05,0.0,4.2542329617969875e-05,0.00020383631096547209,0.0,0.0,0.0,0.0,0.0,0.0006413904478337633,0.0,0.0
2020-03-23,0.0,0.0,0.0006316074768313997,0.0003609759270201152,3.572980886773298e-05,3.3517680576504107e-05,0.00010374520178441747,0.0,7.435662926528214e-06,0.0003957341713548019,0.0,0.0,0.0,0.0,0.0,0.0007839371668297921,0.0,0.0
2020-03-24,0.0,0.0,0.0004053662369863094,0.00045991740308938756,5.658669081032141e-05,5.9765718383934975e-05,3.569898614879337e-05,0.0,0.0,0.0010992967426594244,0.0,0.0,0.0,0.0,0.0,0.0007529704982467371,0.0,0.0
2020-03-25,0.0,0.0,6.262044968301597e-05,0.0006216525351620649,6.032818532818532e-05,0.00010666986276742375,5.157829585310501e-05,0.0,0.00011149112711612712,0.00046046587704196777,2.22995272500223e-05,0.0,0.0,0.0,0.0,0.0006162213650771014,0.0,0.0
2020-03-26,0.0,0.0,0.00016251420527401238,0.00047347606508019516,0.00017517553503507653,0.0005354757116597314,5.8976173625855154e-05,0.0,8.872118176030824e-05,0.0002733329962629326,1.68503353216729e-05,0.0,0.0,0.0,0.0,0.0003329761506880356,0.0,0.0
2020-03-27,0.0,0.0,0.0006077242212924555,6.712082738077574e-05,7.550055259978924e-05,0.0,0.0,0.0,2.693385046326223e-05,0.00011492366287776168,0.0,0.0,0.0,0.0,0.0,0.0007221256778303883,0.0,0.0
2020-03-28,0.0,0.0,0.00023836802529545706,0.0004774404045498122,0.00010294468280025984,2.5926886180969666e-05,4.659832246039143e-05,0.0,2.838087129274869e-05,0.0005238781529744061,0.0,0.0,0.0,0.0,0.0,0.000525365275295128,0.0,0.0
2020-03-29,0.0,0.0,8.404067568703252e-05,0.00024408435625857227,4.095792719005948e-05,0.0,0.0,0.0,0.0,0.00042692364540160977,0.0,0.0,0.0,0.0,0.0,0.0002322740240346156,0.0,0.0
2020-03-30,0.0,0.0,0.00011144449715077465,0.00025753098402334106,6.205151609842704e-05,2.9226093055880294e-05,3.3665499596014004e-05,0.0,8.381916111726664e-05,0.00021199381671738537,5.719514985129261e-05,0.0,0.0,0.0,0.0,0.000121791944887803,0.0,0.0
2020-03-31,0.0,0.0,0.00023618309388394613,0.00040610287814945716,0.0,1.755926251097454e-05,0.0,0.0,1.1883541295306002e-05,0.00028457843084400317,0.0,0.0,0.0,0.0,0.0,0.0005357130050618139,0.0,0.0
2020-04-01,0.0,0.0,0.00023968910653235684,0.0004106242793237957,3.7181632273656813e-05,0.0,0.0,0.0,8.1799591002045e-05,0.00046465560976758296,0.0,0.0,0.0,0.0,0.0,0.0008301899226652815,0.0,0.0
2020-04-02,0.0,0.0,6.50872168706066e-05,0.000366225590776489,0.0004482736737003713,9.21234454168586e-05,3.1187624750499e-05,0.0,1.9893767282710327e-05,9.45320967734025e-05,0.0,0.0,0.0,0.0,0.0,0.0004030408428514743,0.0,0.0
2020-04-03,0.0,0.0,0.00025978552321569154,0.0002755598708156686,0.0006485696222976959,5.217168016648098e-05,3.7752944729688915e-05,0.0,1.892255000283838e-05,0.0002627461321169493,0.0,0.0,0.0,0.0,0.0,0.0006555844704179775,0.0,0.0
2020-04-04,0.0,0.0,0.0002914145875120227,0.00023798529345943844,0.00016398877117747464,0.00014878773565861342,0.0,0.0,0.0,0.00038810698088232815,0.0,0.0,0.0,0.0,0.0,0.00040174058284996294,0.0,0.0
2020-04-05,0.0,0.0,9.002740826270845e-05,0.00015191832508070331,7.370592603570695e-05,2.23463687150838e-05,3.699729919715861e-05,0.0,0.0,0.0002491616596123355,0.0,0.0,0.0,0.0,0.0,0.0003477203737347295,0.0,0.0
2020-04-06,0.0,0.0,0.00018609569780657543,0.0003517178803757218,9.709557581898008e-05,0.00017744741993070347,1.274047649382087e-05,0.0,2.4846572415335305e-05,8.475653118450103e-05,0.0,0.0,0.0,0.0,0.0,0.000752288000123929,0.0,0.0
2020-04-07,0.0,0.0,0.00046117451911461714,0.00021244074396788046,0.00016060066726214932,0.0,0.0,0.0,0.0,0.00024421215467784643,0.0,0.0,0.0,0.0,0.0,0.0010232305677910622,0.0,0.0
